,ARAF,BRAF,CBL,DUSP4,DUSP6,EGFR,ERRFI1,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PTPN11,RAF1,SHC1,SOS1,SPRY2,SPRY4,mARAF,mBRAF,mCBL,mDUSP4,mDUSP6,mEGFR,mERRFI1,mGRB2,mHRAS,mKRAS,mMAP2K1,mMAP2K2,mMAPK1,mMAPK3,mNRAS,mPTPN11,mRAF1,mSHC1,mSOS1,mSPRY2,mSPRY4
NCIH647,0.31084522398595,-0.293799424046868,-0.143848633248673,1.69113778072105,0.832848829617679,0.0504594159713385,0.741616150557477,-0.618454791284688,0.332484283110465,,-0.110964345516241,-0.393539586649102,-0.32114455261406,-0.367199856847962,0.402562234656371,-0.513622112691949,-0.545004473488469,,-0.579108687063167,-0.0924995874398158,-0.460143441312751,2.6391430402277134,1.8135144378310837,3.3404737966156883,1.4550972145545555,4.638740349427422,2.805140613533504,6.406498725279843,3.4950762345763953,2.354551161018652,3.230333929350294,3.6276820120172864,3.6879990666866287,3.305383741809753,2.0323132458419506,3.4932021044577537,3.9489044461543905,3.51788648586031,4.670508387296227,2.2926014215850876,4.443105271057163,4.246632078866863
OV56,-0.206111612897196,-0.526183844189159,-0.107441908868452,-0.914118155768178,-1.77989029148671,2.37293897281699,1.39316914033224,-1.04396220079145,0.862374738001114,,-0.125696039170094,-0.505976057566405,-0.55253147431583,-0.693350672224981,0.213900599585048,-0.186625809526395,-0.108404078668342,,-0.31789362021399,0.0725249184278454,0.170284717455546,2.9920605409865506,0.901505973987328,2.068915082396551,2.9189700126597615,3.527865274265275,2.8970383754263707,4.8261032960761545,3.3292322402110917,3.42086601305318,2.185943405751689,3.550769022244247,4.022989975508509,2.863160420424168,2.3912276389040117,3.113373076873613,3.508564881978245,4.1851080578689555,4.890522045601509,1.3617711091871931,2.4888405684399983,3.1050439729941295
RH30,-1.30557318388585,-0.606900124203931,-0.0980225045733969,-0.468955785781268,-0.241379519138188,0.570332757859281,2.55368335675791,0.550811134526443,0.405368259782752,,0.368787512469018,0.398314997286768,0.128272913796669,-0.438726391928935,0.408697731488903,-0.663661712566679,-0.655474034321467,,-1.20767076579561,1.10780377370053,-0.797572695688062,1.99845515971908,1.17005194211898,2.14121609031222,2.405701091607025,2.98796720327874,0.8885659268311547,4.020371452768868,3.3988947325994796,3.2449411533893837,2.5594419115928764,2.8775791694307187,2.981496422964824,2.7661870250317544,2.1361750736035785,3.333938719849676,3.410814323614086,4.689391841988789,4.27890111954062,1.9405500953130648,3.432812321031407,2.6303048524773573
RPMI8226,-0.174044619474699,0.635210912819885,-0.691142235911999,-1.19371313433749,-0.451877605948854,-2.0910438603103,-0.881721611211089,0.946999260552012,-0.751865767897548,,1.17623891872799,0.883502217401072,-1.06222631913444,-0.0040659476154327,-0.321477847978901,0.256510419193434,0.584993561777025,,-0.598785390673582,-0.603745963411234,-2.38052871047377,2.6556685954204555,2.0003225738938752,3.036091761134399,-1.9722171640923294,0.026476386572847583,-2.4924304829692483,-1.7541342589821116,3.4548676820645015,2.4303448617953176,2.814486138286957,3.0651650482693276,3.8869902850076627,2.605168093134681,2.4775127152342877,3.3493144397824754,3.650707590725386,4.161411135142246,2.6847542793515977,2.1825135657371626,0.6741019663540391,-2.765705267665472
SJSA1,0.557341878209947,0.25734501979158,-0.137030538277182,-1.58208348284129,-1.11114858246577,0.812074976141359,-0.287720493309337,-0.178911378285595,-0.061494541220927,,-0.333991198016678,0.0731752072368849,0.601202703130759,0.129183672129873,-0.166856013888707,-0.0462478123727388,0.611188604247342,,0.44812661354836,-0.0809466664037905,0.951992457000054,2.5312493769809534,1.1444807284371816,1.6620683124972992,3.211170212747779,-0.8743693419105989,2.5740386932408104,2.5418224416050137,3.254656010804986,3.6480262091053897,1.9651299735016785,2.5565604223799228,3.4589000917904444,2.738378933408736,3.0091912932381475,2.6055522510578606,3.505398225160076,3.423588160071879,3.3428653382118534,2.2722258805096702,-0.47092725565731797,1.7586196962907763
HEC6,-0.0210664688450131,0.246678789090862,-0.346762389881888,-0.0994550493660336,0.768305631304177,1.92132133880918,0.0478175764668773,0.0978893877883333,0.59029178654892,,0.168239220039028,0.0687904566096997,0.319105589644242,0.625804726997111,0.520656787173349,0.984207069132062,0.564092756759501,,-0.100135853370123,-0.433586857288881,-0.605426926546403,2.8404985074004374,1.2292223349793818,2.113922675365411,-0.28191340989291486,1.2292369608710132,2.152239996075038,2.9687823651873924,3.2753242089188697,2.771012480623413,2.181249880822237,3.17180098868218,3.3612708194560326,2.628509034302687,1.8657129056322193,3.459456855779367,3.7672607824608066,3.6062149792770937,3.992891218432226,1.6568461698290917,1.453604818140975,0.6549415520338963
SW837,-0.432726006108134,-0.43667463461956,-0.17988743990478,0.331544024798159,0.322749004608536,0.115491812804116,0.712399527233209,0.117585716116796,0.3365368437956,,-0.331980642641266,-0.674698539747446,-0.204320311456999,0.584870782764553,0.222962904222424,-0.633000862318771,-1.21778729960628,,-0.555348522038306,-0.247852026180909,0.367015406128233,2.816599626777426,1.5536778146121115,2.194353793911199,2.2420619660268346,3.9597154244386297,2.8755964723140104,4.321616911640049,3.4300245247206265,2.528692248491963,2.8927411708411936,3.647156011744962,3.3002825249579146,2.219007812738698,2.0920159020019193,2.830350426285815,3.608547537956991,3.367268243399071,4.429867538914826,2.1521470129316524,3.1538678602259345,1.8138014174379347
CAKI1,1.1206914565944,0.505752560004295,-0.233102764978636,-0.341286420238827,,3.6177463667321,,-0.0666148196959303,-0.558926115546312,,-0.226691457819912,-0.128436836644379,0.0688415320803299,1.0283212312591,-0.130001475226169,-0.187405625203866,0.0838327513669082,1.50455847353514,0.757979948897449,-0.610707424821494,-1.43400719726132,2.4237313555459994,1.0088662668524875,1.6475830473604487,2.8512554837333868,1.8635233867071554,3.206552199979361,2.9280528248638533,3.2091163557997633,2.4095632994842098,1.9708340937713626,3.016656820282745,3.6618884522493507,2.892641402525311,2.8910992709721173,3.15623417020802,3.2269908091364092,3.18237365313038,3.5169902901804093,1.7250425771624331,1.0470663307848789,0.8086164303660595
KP2,-0.214963519741799,0.0232982858782603,-0.999313038198563,-0.178746653066792,,1.75158373261337,,0.0436727754663315,0.502783999253931,,-0.387703638102176,-0.480242742788368,0.806407904232672,0.718708858364701,-0.21009506933352,-0.415149197392757,0.20246952236401,2.0967895881520597,0.0937308691838133,-0.342514341122185,-1.20750661762025,3.0367542480769125,0.9665655077477775,1.5057448946175553,2.9312097522884213,2.9164401174794556,3.5956094417520004,4.48996806689939,3.3901903593738574,2.9957672729415052,2.142514927530693,3.084438879497382,3.0688526153041815,2.725018750832284,2.8726433113324257,3.376163294109178,3.7353956061050018,3.1444711933308196,5.190854642798341,1.7283119083324465,3.4940864511245575,1.7507482206892768
KU1919,-0.802248151540426,-0.766338353119178,-1.41500228335398,-1.00975887787423,,2.84923373930868,,-1.03943567244897,0.128166105189926,,-1.17933693425688,-1.37620325824515,-2.48491595941186,-1.36935915616935,1.78115062982017,-0.60506388323747,0.0128971026497615,1.1339788104101949,-1.00663028546452,1.13109907901442,0.903082550451435,2.6820552408251244,1.1932222233580412,0.41049244982218974,-2.9518608532622097,0.4615996646517344,-2.5856737314356937,-1.05456478171061,3.840739655654553,2.6364109739600576,1.655215925580494,2.8108654803923088,4.475004551411294,2.256858381657692,1.4937688906748983,3.483585030119445,3.5634296033965205,3.507519434894527,2.9245691917203316,3.4119229894682235,1.989957109207808,-1.6427930616906379
MFE296,-0.495974577113061,-0.179555055544221,0.660803578110573,-0.471531809547495,,-3.14779416969031,,-0.136033427368359,-0.0039240806847905,,0.379985056077542,0.693474608852685,0.533236843480606,0.069889295667896,-0.0865590526524254,0.498286755307507,-0.0652853481866522,-5.7218625728650565,-0.133454716383542,2.1471774125482,2.00906470853139,2.91392008460478,0.5377674123796242,2.3981497858617185,0.6089772174731467,3.1851080573464685,2.8488550776932313,2.7288457992918627,3.3027242048526957,3.222489288438036,2.1524363945460854,3.3822931506871217,3.7965358322614096,2.6783810594401625,2.4634191038132416,3.4196232446596926,4.01515704432508,3.6701297722760704,3.1029934817507923,1.838519001631062,3.6389168529087312,2.706569104820412
NCIH292,-0.434223098713565,-1.12833964451761,-0.569416410074599,-0.77961029067951,,3.13938559444503,,-0.938626404633299,2.2412711140548,,-0.710224611628541,-0.879953132474534,-1.1542214283314,-0.765773777589681,0.357784304373515,-0.616846383139119,0.218267096594079,1.36089956902814,0.02271380646216,-0.0735827972419942,-1.36546863809147,2.176603415131726,1.2300556695792662,1.2630187689538575,2.523213483942587,4.756224648907535,2.3354781362960715,4.586620193816847,3.7574372309609414,2.9798874039921532,2.25825277783454,2.6855455265621244,3.1532401687647735,3.1635914186843834,2.23759313573652,2.9011907982206644,3.7267242210872866,3.5320706612991164,3.13196626087727,1.8757466947443606,2.6350923365518844,2.571061409986207
NCIH716,0.560208479471621,0.633843181455418,-0.154809989836663,0.825095060991987,,-0.125114588820988,,-0.524078527834094,-0.575275241135436,,0.706254000774003,0.122196890183118,0.155769657125481,0.770131913731845,-0.193616536546771,0.0584483910346543,-0.190170761586208,-0.699223605956239,0.393477376763046,0.0294217721307098,0.678760025242875,2.647337242050823,1.0887168229764879,1.9362738688830674,4.297568359381048,4.631773167782625,2.855987331034334,3.9722522549776187,2.9101199174780685,3.1050932765809756,3.326128948413309,3.978464090542527,3.6152436781503514,3.2991351244686276,2.458271735483629,2.2514212639097115,3.884629197893351,3.1542220970945998,3.1624959314319963,2.652650240277125,3.169572128863864,3.287681478831045
NUDHL1,-0.0649558783346964,0.597348054112924,0.742752170929283,0.828612050137579,,-2.8045981655891,,1.52810553727529,0.105804503683587,,0.696098590785695,0.53908481388536,0.0972713864817885,-0.80508571560119,-0.26177444814274,0.0916156141979332,0.239027263477989,-0.314212791262041,-0.180552260570501,-0.484198021048922,0.685109735832634,3.202323589320684,1.571844035265271,2.0963810054048437,-2.853897697959077,1.6818794969348136,-2.2768978532580695,-1.4819113879969636,3.6565576884017905,2.659133028867595,2.4193186892926355,2.616212651399078,3.2191397900263325,2.9552695894740078,2.0315083851744067,3.1914594060834856,3.59728486295286,3.7338528197566676,2.6148231833417137,1.9687836865285306,-3.2217524584139636,-3.1180468109733486
OCILY3,-0.323003381415129,0.833657458452561,1.50875189465598,0.926974388493669,,-3.13637013529565,,2.10235075185067,-0.92833201527552,,1.38604884110495,0.663926757411616,1.09744587661366,0.318738799500408,-0.329265023687413,0.549239766912575,-0.535737721275132,-0.27682643727262,-0.359571332108827,-1.24457177123734,-1.20998415591604,2.8504752608968524,1.3679648981840515,1.2028011181697245,-3.06179301935454,0.13379635751822455,-3.2709694394265205,-2.204841512675389,3.9089041468410977,2.071750793545752,2.225354095422958,2.792133963473834,3.5708867089700553,3.251683712044159,2.432700658317399,3.551896397057963,3.3497812727156617,3.577095574979213,3.147740660309216,3.0918603006482113,2.0023309893674686,-3.304537204423656
SKNMC,-0.104907215139675,-0.284710711168031,-0.249157814729276,-0.646552099440902,,-2.66585393198444,,-0.158402161677565,-0.0758771580144745,,-0.35827744419237,0.947521342187593,-1.03528020916928,-0.773215818846792,0.564677621353957,0.123980477678,-0.634809455657619,1.271533835394292,0.125758679062525,-0.772111384620569,-1.27202829727041,3.1502371763511703,1.2482269821608,2.852242892904127,-0.7121893370873328,4.427114716489807,-2.738691383906309,-1.1331913111546372,4.458959897646422,1.8599615837046306,2.4302568514452436,2.259401979892511,2.702883543550851,2.8421789152946797,1.5573400839694684,3.3417551855048884,3.9354387055517095,3.644666299437611,2.6002273972400793,2.959555722234825,2.1366816188519104,-3.3214319431934034
CHAGOK1,-0.565911346353418,0.265911870591371,-0.10124193083363,,,1.59012255554921,-0.421544882472582,0.43749138146714,0.0415717572520375,,1.20874055682439,0.954691308060572,1.04627019632815,0.210186658825052,-0.596434697993382,-0.477682371695576,0.296185707440937,3.29237243065091,-0.802415185021561,,-1.40132735394243,2.2829944432290414,2.2113312750188423,1.6304456955910809,-0.5572256466003076,-1.3830277024638105,0.259375186236246,0.27018742970904314,3.689656652017388,2.8841133258123755,2.365803993815599,2.5388422834536386,3.7337524323088385,2.248342189625907,2.529712697418557,3.088329686221457,3.675381262037552,3.860559170183541,4.4048553161014,2.6325145436239605,1.4861419585304865,-1.2643387096123786
EFM192A,0.685111614728824,0.412753877077122,-0.837728442709643,,,-1.64749563255652,0.214270438126912,-0.162006763688818,-0.150353667699463,,-0.339246964609513,0.0902705771547917,0.162570986002343,0.870911121553431,-0.300529542355067,0.52313358148056,0.187734894170579,0.2283132106320135,0.148111098942711,,0.407768212355711,3.2316735830980616,1.4321038971511848,1.592102519011773,0.5682753285099575,0.2550297401765315,-2.6371100268405976,1.8400193340834987,2.864540997861643,2.6400282866553004,2.2301842782022367,2.750752027630607,3.5671919308568323,2.4456286016577673,3.2389764469752023,2.7428058323924844,4.144281687427795,3.875265655702295,2.9708297639367798,2.0552897203355154,-2.7426773607953137,0.002726280318282729
HEC265,-1.23285348837905,-0.375187671553118,-0.960144252627063,,,0.779266109561132,-0.740971579297511,-0.545385876639566,0.125839646130878,,-0.76777737142028,-0.957063135257413,-1.01413078111909,-0.760235485354738,0.762673361630341,-0.806243009068008,-1.35912514782153,-0.6755666978300673,-1.21161592822561,,0.509202710658554,2.334287227724559,1.3087678601414752,2.187255046298729,0.5712619925698214,2.826461187704271,3.277118317548952,4.841316829476954,3.652832499257487,2.3055008380749427,2.6158618101073072,3.178653650419913,3.4494826564916505,2.4397174941976263,1.9325990915670685,3.6890194443148507,4.031532549810231,3.468145497393525,4.184643722967063,1.2171742801188974,2.702715999511508,2.880472925716917
MOLM16,0.803128680255768,0.419565731415455,0.226031704184367,,,-1.61559405005152,-1.46316605667369,1.24659192501766,-1.13398245728357,,0.450386852740723,0.327630468864771,0.370960557219883,-0.141257961486605,-0.453856529405827,0.160697051743008,0.774132802855766,-0.07321201910012899,1.17507481743048,,-2.29282191451892,2.7113912801431312,1.559400670986942,2.478477694939708,0.07590492808946418,3.087294529567292,-2.4159072183225656,-1.471133553556969,3.886489789629874,1.6955770758226802,1.7049262581841123,2.6887042695046723,3.7842850839082205,3.2232303302332364,2.3794072355953304,3.127790706906433,3.109948957330766,3.6297423191901297,3.066936032560323,2.2928326925513614,2.010116918740885,-1.8526374981493583
PANC1,0.123596249279978,-0.138122087939546,0.550021925412687,,,1.18239242453136,2.42296014815737,-0.29206354426131,0.388840914245271,,-0.711735122803286,-0.513198219390619,-0.67216018950451,-0.192473881206103,0.237376602611104,-0.239968070231354,-0.373638753762814,0.616862551723802,-0.519720107433713,,0.981649904706967,2.6846246188231517,0.9837138385914966,2.2721970170000514,3.8499943984856824,2.4470403523328708,3.132267275823408,3.5589899930270934,3.4279723774324378,3.214345578781669,3.127396298732689,2.94611651867832,3.2389372422047606,2.756357709129364,2.408502453584951,2.963937122547598,3.788622973945916,3.4835758209280576,3.582365495718947,1.5569291428136192,2.9899556207765365,2.3368125915432727
SCC25,-0.693211634667915,-0.724780336228724,-1.03815884699377,,,2.1757965269709,0.191303253714563,-1.49659417818286,0.937543927224032,,-1.09480418693464,-1.67290544792227,-1.43484921754803,-0.624589612641937,1.15237844946889,-0.621398040372189,-1.12677174484607,-0.807657738799487,-0.617281373520475,,0.860284703903238,2.1633161290850325,0.8411964273006522,1.472132550193622,2.505003351487123,3.1609585349193083,5.096611135103526,3.884265300237092,2.4683113734383046,3.322172211677066,2.1484742457067947,3.496752985892896,3.7723470593551993,1.967768085724588,1.6919538668023242,3.224177744817856,3.14490199756281,2.981709411190423,3.5888988850004955,1.6590296600115988,2.096126569210107,1.2347531902273345
